image,timestamp,input_rate,confidence,absolute_time_from_start,cpu_utility,detection_boxes,model_processing_time,image_processing_time,utility,model
59,2024-12-02T17:50:24.577379,1,0.3926795721054077,116.38585710525513,26.2,1,0.3987565040588379,0.9717347621917723,0.4322071671485901,yolov5x
60,2024-12-02T17:50:25.991086,1,0.9427613019943236,117.79956650733948,28.6,1,0.3551528453826904,0.3858833312988281,0.6643223166465759,yolov5l
60,2024-12-02T17:50:25.991086,1,0.9427613019943236,117.79956650733948,28.6,1,0.3551528453826904,0.3858833312988281,0.6643223166465759,yolov5x
60,2024-12-02T17:50:25.991086,1,0.9427613019943236,117.79956650733948,28.6,1,0.3551528453826904,0.3858833312988281,0.6643223166465759,yolov5x
62,2024-12-02T17:50:29.964392,1,0.8831988573074341,121.77287006378174,33.5,1,0.3196110725402832,0.3571846485137939,0.620191752910614,yolov5x
62,2024-12-02T17:50:29.964392,1,0.8831988573074341,121.77287006378174,33.5,1,0.3196110725402832,0.3571846485137939,0.620191752910614,yolov5x
62,2024-12-02T17:50:29.964392,1,0.8831988573074341,121.77287006378174,33.5,1,0.3196110725402832,0.3571846485137939,0.620191752910614,yolov5x
63,2024-12-02T17:50:32.928828,1,0.9589487910270692,124.7373116016388,23.1,1,0.5572304725646973,1.3096282482147217,0.3246602714061737,yolov5x
64,2024-12-02T17:50:34.789485,1,0.9558364748954772,126.59796380996704,27.2,1,0.5159034729003906,1.1752312183380127,0.3903026282787323,yolov5x
64,2024-12-02T17:50:34.789485,1,0.9558364748954772,126.59796380996704,27.2,1,0.5159034729003906,1.1752312183380127,0.3903026282787323,yolov5x
65,2024-12-02T17:50:36.695539,1,0.5081087946891785,128.50401973724365,26.4,2,0.4662036895751953,1.0828964710235596,0.2126061618328094,yolov5x
66,2024-12-02T17:50:37.932877,1,0.915031671524048,129.74135899543762,28.2,1,0.2956705093383789,0.3224363327026367,0.6187340021133423,yolov5x
66,2024-12-02T17:50:37.932877,1,0.915031671524048,129.74135899543762,28.2,1,0.2956705093383789,0.3224363327026367,0.6187340021133423,yolov5x
67,2024-12-02T17:50:40.486337,1,0.7430146336555481,132.2948122024536,22.7,1,0.3552753925323486,0.8746888637542725,0.8088517487049103,yolov5x
67,2024-12-02T17:50:40.486337,1,0.7430146336555481,132.2948122024536,22.7,1,0.3552753925323486,0.8746888637542725,0.8088517487049103,yolov5x
68,2024-12-02T17:50:43.183073,1,0.9513924717903136,134.99155712127686,25.2,1,0.6368942260742188,1.554495096206665,0.1984486877918243,yolov5x
69,2024-12-02T17:50:44.142585,1,0.9437299370765686,135.95106720924375,40.9,1,0.4633843898773193,0.5307271480560303,0.7372285425662994,yolov5x
69,2024-12-02T17:50:44.142585,1,0.9437299370765686,135.95106720924375,40.9,1,0.4633843898773193,0.5307271480560303,0.7372285425662994,yolov5x
