image,timestamp,input_rate,confidence,absolute_time_from_start,cpu_utility,detection_boxes,model_processing_time,image_processing_time,utility,model
23,2024-12-02T15:43:53.218204,1,0.600142315030098,44.80771946907044,26.6,2,0.6170547008514404,1.4242608547210691,0.0879407301545143,yolov5x
24,2024-12-02T15:43:55.171100,1,0.9419967532157898,46.76061153411865,28.5,1,0.5504605770111084,1.3761279582977295,0.2829343974590301,yolov5x
25,2024-12-02T15:43:56.990826,1,0.9321947693824768,48.58034157752991,27.9,1,0.5398426055908203,1.2015538215637207,0.365320473909378,yolov5x
25,2024-12-02T15:43:56.990826,1,0.9321947693824768,48.58034157752991,27.9,1,0.5398426055908203,1.2015538215637207,0.365320473909378,yolov5x
26,2024-12-02T15:43:58.928258,1,0.9578045010566713,50.51777195930481,27.3,1,0.5239071846008301,1.1413488388061523,0.4082278311252594,yolov5x
27,2024-12-02T15:44:00.297371,1,0.9363961815834044,51.88688588142395,33.7,1,0.480748176574707,0.5119173526763916,0.7241567671298981,yolov5x
27,2024-12-02T15:44:00.297371,1,0.9363961815834044,51.88688588142395,33.7,1,0.480748176574707,0.5119173526763916,0.7241567671298981,yolov5l
28,2024-12-02T15:44:02.705312,1,0.9012967944145204,54.29482698440552,21.3,1,0.3569021224975586,0.9180800914764404,0.9096884429454803,yolov5m
28,2024-12-02T15:44:02.705312,1,0.9012967944145204,54.29482698440552,21.3,1,0.3569021224975586,0.9180800914764404,0.9096884429454803,yolov5l
29,2024-12-02T15:44:04.914734,1,0.8876746296882629,56.50424814224243,21.9,1,0.4276704788208008,1.1213698387145996,0.3831523954868316,yolov5x
30,2024-12-02T15:44:06.803576,1,0.9634423851966858,58.39308547973633,24.7,1,0.4269931316375732,1.013063907623291,0.4751892387866974,yolov5x
31,2024-12-02T15:44:08.156037,1,0.9364027976989746,59.7455472946167,26.7,1,0.3528542518615722,0.3679494857788086,0.6521761417388916,yolov5x
31,2024-12-02T15:44:08.156037,1,0.9364027976989746,59.7455472946167,26.7,1,0.3528542518615722,0.3679494857788086,0.6521761417388916,yolov5x
32,2024-12-02T15:44:10.161583,1,0.8646409511566162,61.75109338760376,22.5,1,0.350076675415039,0.3725869655609131,0.6186139583587646,yolov5x
32,2024-12-02T15:44:10.161583,1,0.8646409511566162,61.75109338760376,22.5,1,0.350076675415039,0.3725869655609131,0.6186139583587646,yolov5x
33,2024-12-02T15:44:12.906714,1,0.9442976713180542,64.49622559547424,21.1,1,0.4893584251403808,1.1121208667755127,0.4160884022712707,yolov5x
33,2024-12-02T15:44:12.906714,1,0.9442976713180542,64.49622559547424,21.1,1,0.4893584251403808,1.1121208667755127,0.4160884022712707,yolov5x
34,2024-12-02T15:44:14.752255,1,0.9379216432571412,66.34176635742188,22.9,1,0.3905153274536133,0.9605793952941896,0.9492505192756652,yolov5x
35,2024-12-02T15:44:17.129304,1,0.9603100419044496,68.71881079673767,23.0,1,0.5421206951141357,1.3260352611541748,0.3171373903751373,yolov5x
35,2024-12-02T15:44:17.129304,1,0.9603100419044496,68.71881079673767,23.0,1,0.5421206951141357,1.3260352611541748,0.3171373903751373,yolov5x
36,2024-12-02T15:44:18.684810,1,0.9524073004722596,70.27432203292847,24.5,1,0.3514997959136963,0.8922173976898193,0.9223123490810394,yolov5x
36,2024-12-02T15:44:18.684810,1,0.9524073004722596,70.27432203292847,24.5,1,0.3514997959136963,0.8922173976898193,0.9223123490810394,yolov5x
37,2024-12-02T15:44:20.708364,1,0.9508897066116332,72.29787802696228,22.8,1,0.3851699829101562,0.9141170978546144,0.9325034022331238,yolov5x
38,2024-12-02T15:44:22.388488,1,0.951452136039734,73.97800254821777,26.9,1,0.5176713466644287,0.5926671028137207,0.7720596194267273,yolov5x
38,2024-12-02T15:44:22.388488,1,0.951452136039734,73.97800254821777,26.9,1,0.5176713466644287,0.5926671028137207,0.7720596194267273,yolov5x
38,2024-12-02T15:44:22.388488,1,0.951452136039734,73.97800254821777,26.9,1,0.5176713466644287,0.5926671028137207,0.7720596194267273,yolov5x
39,2024-12-02T15:44:25.295630,1,0.8963226079940796,76.88514494895935,21.2,1,0.5980792045593262,1.4847843647003174,0.2057691216468811,yolov5x
40,2024-12-02T15:44:27.672785,1,0.9421653747558594,79.26229953765869,23.5,1,0.602245569229126,1.8434200286865237,0.0493726730346679,yolov5x
41,2024-12-02T15:44:28.587307,1,0.5939201712608337,80.17681837081909,44.0,2,0.6508605480194092,0.7889442443847656,0.6914322078227997,yolov5x
41,2024-12-02T15:44:28.587307,1,0.5939201712608337,80.17681837081909,44.0,2,0.6508605480194092,0.7889442443847656,0.6914322078227997,yolov5l
